season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2011,Miami FL,7,"108.7
80","94.0
42",".8406
46","51.7
62","48
135","24
332","18.8
187","33.4
128","26.8
33","32.5
260","38.2
188","46.8
207","42.1
17","39.1
41","39
302","64.4
223","-0
62"
2010,Dayton,5,"106.7
111","90.7
21",".8655
46","51.5
86","43.8
17","21.8
274","19.7
158","33.2
142","26.9
26","39.5
139","45.5
281","49.5
111","43.8
46","36.8
88","29.3
35","66.6
145","-2.1
139"
2009,Seton Hall,6,"111.6
50","96.3
73",".8453
46","49.9
149","47
79","17.5
54","21
123","28.6
264","43.7
343","29.5
293","40.8
253","46.9
215","47.5
135","37.4
78","30.5
54","68.5
75","-0.4
64"
2008,Tulsa,11,"108.2
97","92.7
36",".8545
46","51.7
96","45.4
27","22.8
286","17.9
270","36.9
49","30.2
100","35.9
198","28.1
34","50.4
101","43.7
36","36.3
132","32.6
81","65.5
196","0.7
43"
2019,"Oklahoma
9 seed, R32",4,"110.4
69","94.7
42",".8528
45","50.1
195","49.6
130","16.5
96","17
206","23.1
295","32.3
304","28.1
271","24.7
34","48.1
240","48
104","36.3
111","34.3
162","67.4
188","-0.7
81"
2018,Marquette,6,"122.4
8","105.3
172",".8504
45","57.3
18","54.7
287","17.7
188","15.5
282","24.9
264","28.4
192","25.3
322","42.3
320","49.6
192","51.7
219","45.5
2","39.7
302","68.7
146","1.2
31"
2017,Texas Tech,3,"110.9
64","95.8
46",".8436
45","48
271","51.8
209","16.4
91","18.8
116","28.5
176","28
152","35
165","36.5
214","46.7
269","52.3
269","33.8
219","34
124","64.7
315","-1.7
119"
2016,"Cincinnati
9 seed, R64",6,"106.9
137","92.5
13",".8400
45","45.3
311","44.7
18","14.5
19","19.1
95","35.1
36","30.5
220","33.5
244","29
42","43.7
321","40.1
3","31.9
260","35.7
208","64.4
318","-0.4
68"
2015,Syracuse,4,"105.8
121","91.3
14",".8457
45","45.8
294","50.4
204","18
155","20.1
86","31.3
161","32.1
227","36.3
175","27.8
32","48.4
152","49.9
232","27
343","34.4
152","67.1
53","0
51"
2014,"BYU
10 seed, R64",9,"114.1
37","99.0
76",".8375
45","49.6
165","49
133","16.3
86","18
169","37.5
21","31.1
166","49.7
27","38.1
140","49.2
144","47.5
137","34
189","34.6
169","69.2
31","1.8
25"
2013,"UCLA
6 seed, R64",9,"109.1
79","93.8
48",".8511
45","48.3
205","47.7
119","16
32","20.9
87","28.9
234","38.5
341","29.9
291","24.4
9","46.2
226","47.4
150","36.2
101","32.2
109","67.8
61","2.5
15"
2012,"West Virginia
10 seed, R64",4,"112.1
36","97.7
99",".8302
45","43.7
323","52.2
271","16.7
38","17.9
223","43.4
1","28.3
77","32.3
244","32.2
98","46.8
210","52.3
304","23.8
344","34.6
171","61
315","-0.6
77"
2011,Iona,9,"117.8
9","101.8
162",".8428
45","56
5","46.8
82","19.2
162","20.5
101","41
5","29.8
103","33.5
247","33
93","53
16","47.6
167","41.1
15","29.9
35","68.1
65","-0.3
67"
2010,"Saint Mary's
10 seed, Sweet Sixteen",7,"110.2
60","93.6
41",".8678
45","53.2
46","45.9
61","17.5
63","16.2
309","29.6
243","25.9
18","34.5
240","25.7
14","50.2
91","45.7
89","39.1
35","30.9
61","65.8
178","0.4
47"
2009,"Maryland
10 seed, R32",6,"112.0
46","96.2
71",".8530
45","49
182","49.8
186","17.9
70","21
123","34.4
104","41.3
336","27.4
318","33.7
109","45.9
243","47.1
123","37.7
69","36.5
243","64.6
225","0.8
40"
2008,"Saint Mary's
10 seed, R64",8,"109.1
76","93.5
43",".8547
45","51.4
114","43.8
9","18.4
78","20.5
165","34.8
96","31.7
150","40.2
108","34.4
115","48.5
178","42.3
11","37.7
80","32.5
80","65.3
207","-0.6
71"
2019,"New Mexico St.
12 seed, R64",12,"111.8
45","96.0
59",".8532
44","56.4
17","46
38","18.2
191","19.5
76","36.7
14","20.4
6","32
174","28
77","57.7
11","45.8
50","36.6
102","31
44","67
208","1.5
29"
2018,Georgetown,2,"119.0
18","102.3
129",".8510
44","52.8
111","55.8
312","17.8
193","13.4
333","27.3
196","25.5
85","34.9
136","32.3
157","49.9
183","53.1
267","38.7
65","40
314","70.6
76","-1.7
120"
2017,Syracuse,5,"120.5
15","104.0
162",".8446
44","54.2
49","55
310","17.9
177","19.4
91","27.2
224","34.4
327","34.4
180","31.7
102","52.4
73","53.2
289","37.7
86","38.4
282","67.5
221","0.8
39"
2016,Clemson,4,"114.4
42","98.9
83",".8428
44","51
138","48.4
107","13.8
10","16.7
217","28.5
201","31.8
266","29.6
312","30.8
72","50.9
110","47
96","34.1
189","34
144","64.3
323","-1.6
115"
2015,"Oklahoma St.
9 seed, R64",4,"115.6
23","99.7
111",".8466
44","50.7
117","49
144","18.5
181","20.3
75","27.7
263","39.8
349","39.2
111","49.3
331","46.7
219","44.6
61","38.5
67","39.6
318","61.3
295","-0.1
59"
2014,"Dayton
11 seed, Elite Eight",10,"114.7
34","99.4
86",".8389
44","51.4
98","49.7
172","16.7
106","18.4
150","33.6
97","28.2
66","38.7
196","44.3
244","48.7
164","46.3
85","37.8
71","37.5
276","63.9
241","2.4
16"
2013,"Valparaiso
14 seed, R64",10,"116.6
12","99.9
134",".8556
44","63.5
1","46.3
78","22.1
301","18.3
213","29.3
225","30.7
147","38.3
139","32.3
91","62.5
1","45.6
97","43.3
6","32.3
115","65
176","0.8
30"
2012,"VCU
12 seed, R32",10,"109.8
55","95.6
60",".8303
44","49.5
161","49.7
185","15.7
22","28.4
1","30.3
210","37.4
317","42.4
58","37.2
195","47.5
184","48.3
171","35
149","35.2
187","67.3
78","1.6
27"
2011,"George Mason
8 seed, R32",9,"111.3
55","96.0
72",".8450
44","51.9
56","45
38","15.3
23","20.1
126","32.4
160","32.2
181","42.3
80","30.3
48","46.6
215","42.8
29","42.4
6","32.8
117","65.7
165","1.5
25"
2010,Mississippi St.,7,"110.2
62","93.5
38",".8682
44","50.8
104","47.1
98","17.7
70","16.5
304","27.7
279","33.6
226","27.5
328","28.6
29","50.9
74","47.6
166","33.8
190","30.8
56","65.9
172","0.1
54"
2009,Stanford,5,"113.0
36","97.0
91",".8531
44","52.7
48","51.3
231","19
117","19.5
197","30.3
228","32.3
171","29.4
295","39
227","47.5
191","48.4
168","41.7
23","40.5
321","67.6
96","-1.2
87"
2008,"Arkansas
9 seed, R32",7,"111.4
57","95.4
62",".8555
44","52.3
79","49.4
147","19.7
143","18.4
251","34
117","31.6
146","33.2
251","44.1
285","52
56","46.3
95","35.2
164","37.6
257","67.7
115","0.1
56"
2019,"Nevada
7 seed, R64",9,"113.8
28","97.6
74",".8535
43","54.9
40","50
147","15
36","18.4
138","27.4
182","21.9
19","39.3
41","30.3
140","53.6
48","46.5
65","37.8
65","37.3
268","71.1
52","-0.2
64"
2018,Mississippi St.,6,"115.3
45","99.0
63",".8519
43","53.4
94","52.4
221","18.1
211","19
88","28.9
144","31.6
287","32.1
196","36.9
251","55.2
36","51.4
206","33.6
223","36
213","67
240","0
53"
2017,Oklahoma,3,"108.5
98","93.7
30",".8448
43","45.2
326","51.2
185","18.2
194","16.8
234","31.9
82","28.3
167","37.7
114","31.3
91","44.6
317","47.7
106","31.1
300","38.3
276","68.6
172","-0.8
81"
2016,Princeton,10,"117.8
22","101.5
120",".8475
43","58.7
5","48.2
96","17.6
170","18.7
118","29.8
157","31.6
252","35.8
193","28.8
40","53.4
44","47.4
106","44.1
5","33.8
133","67.9
187","0.7
43"
2015,"Georgia
10 seed, R64",7,"107.3
101","92.4
20",".8470
43","46.6
266","44
22","18.4
174","15.1
319","33.1
111","28
80","40.2
93","36.5
182","45.7
254","42.6
26","32.3
248","31.1
55","62.6
242","0.7
38"
2014,"North Dakota St.
12 seed, R32",9,"111.4
72","96.5
47",".8399
43","55.6
19","45.5
41","15.7
57","19.8
69","31.5
167","26
20","38.8
194","36.6
114","57.1
7","41.3
9","34.5
163","35.5
198","62.5
291","0.5
52"
2013,Stanford,5,"116.2
14","99.5
125",".8559
43","50.9
99","49.8
193","14.3
4","17.2
260","30
212","31.4
163","28.8
310","33
98","45.2
256","49.5
227","40.9
17","33.8
153","66.3
107","-1.2
99"
2012,"North Carolina St.
11 seed, Sweet Sixteen",7,"111.8
37","97.0
83",".8365
43","49.6
157","46.4
69","17.7
86","17.5
248","33.8
113","32.9
220","38.3
127","31.8
94","48.7
132","47.1
132","34.7
161","30.1
43","66.2
119","0.5
48"
2011,"Belmont
13 seed, R64",10,"110.2
63","95.0
55",".8456
43","54.1
18","45.2
40","20.5
237","26.8
4","42.3
2","34.5
266","37.7
167","39.6
211","50
89","46.9
137","40.3
24","27.6
12","66.9
101","1.1
30"
2010,"Michigan St.
5 seed, Final Four",5,"111.3
49","94.3
47",".8714
43","48.2
207","49.9
203","21.3
254","18.9
203","39.8
11","27.8
41","32
287","35
123","47.8
174","47.2
148","32.8
226","36.3
231","63.3
288","0
57"
2009,"Mississippi St.
13 seed, R64",9,"111.6
51","95.7
65",".8549
43","48.9
188","46.5
66","18.5
93","17.2
283","32.8
154","34.4
245","41.5
81","33.9
112","45.2
269","43.4
32","35.8
115","35.5
207","67.3
106","1
32"
2008,"Mississippi St.
8 seed, R32",8,"108.5
88","92.9
38",".8556
43","51.6
104","44.7
21","20.6
186","15.4
330","32.2
174","33.6
203","42.1
68","23.1
8","52.4
46","40.8
2","33.6
213","33.8
115","66.7
149","1
38"
2019,"Utah St.
8 seed, R64",12,"115.1
24","98.7
89",".8543
42","54.2
52","47.5
60","16.5
96","15.8
285","31.2
83","23.4
36","39.1
44","31.3
162","53.4
52","43.4
17","36.9
91","35.7
209","67.2
197","2.2
23"
2018,"Creighton
8 seed, R64",3,"117.2
29","100.6
90",".8529
42","55.9
33","54.6
285","15.1
42","15.9
263","19.9
338","31.4
282","25
326","22.2
7","56.7
21","53
262","36.6
113","38
275","68.8
140","-0.9
90"
2017,"Seton Hall
9 seed, R64",8,"112.3
53","96.7
54",".8469
42","49.5
214","51.2
185","18.1
190","16.3
262","34
36","25.1
54","36.9
131","32.1
116","49.4
159","51
227","33.2
242","34.3
134","66.3
268","2.3
19"
2016,"Syracuse
10 seed, Final Four",4,"111.4
71","95.9
44",".8485
42","52.8
84","49.8
158","20.2
299","20.7
33","28.1
216","35.6
335","37.4
162","26.6
22","51.3
94","51.1
238","36.5
112","31.8
73","66
277","-0.7
82"
2015,Illinois,5,"107.6
98","92.6
22",".8500
42","44.5
319","48.2
114","16
52","18.4
168","31.8
140","27.8
74","33
240","30.5
63","42.9
321","49.4
219","31.7
265","30.4
36","62.8
231","0.1
50"
2014,"Stanford
10 seed, Sweet Sixteen",8,"113.9
41","98.6
70",".8411
42","49.8
154","50.2
190","17.3
139","19.3
95","30.6
192","29.9
107","47.1
58","38.3
146","49.8
126","49.1
190","33.2
223","34.9
178","64.3
220","0.8
42"
2013,"Davidson
14 seed, R64",12,"112.1
42","95.9
74",".8570
42","56.5
12","42.2
12","14.6
6","18.6
197","25.1
317","25.1
20","39.7
103","31.5
77","57.4
4","42.1
27","36.6
88","28.4
22","65.3
159","1.1
27"
2012,"Notre Dame
7 seed, R64",8,"110.8
45","96.0
67",".8377
42","49.9
148","46
55","15.4
17","16.4
301","31.5
175","33.5
238","31.6
263","19
1","49.6
108","46.7
123","33.6
187","29.4
33","58.5
342","2
21"
2011,Colorado,7,"117.0
12","100.6
142",".8499
42","51.2
75","50.7
232","17.6
87","17.2
270","32.5
158","34.1
256","36.1
204","36.2
149","48.6
140","47.2
146","38.4
53","38.8
299","68.1
65","1.1
33"
2010,"Georgia Tech
10 seed, R32",6,"108.0
87","91.3
24",".8737
42","50.1
140","45.8
55","23.8
325","19.1
191","36.6
53","36.3
295","39.3
142","36.2
134","46.5
218","42.4
15","39.2
34","35.1
192","68.4
72","-0
59"
2009,Niagara,10,"110.0
64","94.2
46",".8558
42","49.2
175","45.3
39","17.7
62","21.2
114","40
13","35.1
265","38.3
142","28.3
31","49.9
115","42.1
16","32.1
239","35.1
183","68.4
79","0.2
50"
2008,"Miami FL
7 seed, R32",7,"111.9
51","95.9
67",".8557
42","48.3
230","49.3
143","19.3
123","22.1
88","32.8
154","36.9
306","40.2
108","42.4
259","45.6
265","46.3
95","36.2
134","36.4
220","66.6
152","1.2
32"
2019,"Belmont
11 seed, R64",10,"118.3
13","101.1
123",".8588
41","61.4
1","48.3
79","13.6
14","16.3
255","27.2
188","24.2
51","25.8
309","21
5","62.6
2","45.7
48","40.1
18","35.7
209","69.1
111","0.4
45"
2018,"Miami FL
6 seed, R64",6,"116.8
32","100.2
83",".8529
41","52.7
117","55.6
308","15.9
75","17.4
171","28.1
175","29.6
231","30.6
230","31
130","50.7
156","56.4
328","37.1
96","36.1
215","67.1
237","1.2
32"
2017,"Nevada
12 seed, R64",10,"114.8
36","98.8
76",".8487
41","51.6
133","48.9
104","14.3
12","15.7
283","32.3
72","23.1
12","38
106","29.3
62","48.7
195","47.7
106","37.5
90","33.8
118","71
67","0.7
41"
2016,"Texas
6 seed, R64",6,"112.0
66","95.9
43",".8564
41","48.2
241","51.5
221","15.4
49","17.3
192","28.4
207","32
272","34.7
216","38.2
206","46.2
265","49.5
191","34.8
169","37.5
268","65.3
299","1.9
19"
2015,Creighton,4,"117.2
20","100.3
123",".8560
41","52.3
77","51.1
227","17.9
150","16.5
272","35.6
50","30.2
147","36.8
161","36.6
184","49.1
125","49.9
232","38.5
67","35.8
213","61.5
288","-0.9
80"
2014,"Cincinnati
5 seed, R64",7,"108.5
111","93.4
23",".8484
41","46.7
279","46
50","17
117","19.7
73","36.6
36","30.7
141","36.3
246","35.5
92","45.8
264","47.7
144","32.5
249","28.5
14","61.6
318","0.9
39"
2013,"San Diego St.
7 seed, R32",6,"107.3
93","91.5
26",".8620
41","48.4
200","46.3
78","17.6
94","17.4
254","32.7
131","27.9
59","34.5
216","34.7
136","48.8
142","41.9
22","31.8
253","36.2
232","66
121","-1
92"
2012,UCLA,7,"102.9
159","89.2
8",".8390
41","48.7
190","44.3
28","19.7
189","22.1
55","30.8
196","28.6
88","30
286","35.7
165","47.3
194","42.8
23","35.6
133","32
96","67.3
78","-0.8
89"
2011,Seton Hall,3,"102.8
159","88.3
7",".8522
41","47.1
240","49.3
180","18.5
129","22.5
36","28.3
260","32.9
206","33.3
250","46.6
307","46
237","48.1
190","32.6
225","34.8
185","66.8
109","-1.1
93"
2010,Illinois,5,"107.6
91","90.9
22",".8748
41","47.6
217","46.7
81","18.9
127","14.9
341","28.6
264","30.3
110","21.4
345","30.6
48","47.5
182","41
8","31.9
253","36.9
252","65.3
196","0.7
35"
2009,Kansas St.,7,"109.2
75","93.1
37",".8618
41","46.4
267","48
110","18.9
112","23.3
34","41.9
2","29.7
85","39.7
119","49.8
320","44.5
285","46.1
99","33.8
187","34.9
173","67.5
100","0.6
43"
2008,"Oregon
9 seed, R64",6,"119.9
6","102.3
160",".8611
41","57.9
6","51.1
218","19.9
153","15.7
323","29.9
243","31.7
150","38
154","33.7
103","51.1
86","50.6
241","44.6
2","34.6
148","64.3
245","0.7
44"
2019,Indiana,5,"111.2
54","95.0
45",".8593
40","47.9
280","50.6
172","16.8
117","16.8
223","31.5
71","29.7
239","32.5
162","31.5
166","49
204","48.3
113","30.5
316","36.5
241","66.1
265","0.1
51"
2018,"South Dakota St.
12 seed, R64",9,"114.9
50","98.3
51",".8576
40","52.6
123","47.2
48","10.4
1","13.7
331","24.6
273","21.8
17","39.6
50","27.1
48","49.8
186","46.2
49","37.5
86","32.6
81","71.4
52","1.5
22"
2017,Texas A&M,5,"108.9
95","93.7
31",".8492
40","49.6
209","46.3
37","20.8
313","15.9
280","34.6
29","29.9
222","31.2
261","26.6
30","50.7
123","44.7
34","31.5
293","32.4
82","65.2
304","-0.3
63"
2016,Saint Mary's,9,"115.8
32","99.0
85",".8586
40","54.4
44","46.6
46","15.4
49","14.1
324","31.5
102","30.9
228","29.6
312","22.5
4","53.3
48","47.6
115","37.4
81","29.7
29","61.3
350","0.4
48"
2015,Miami FL,7,"111.3
51","95.3
51",".8561
40","49.3
182","49.6
169","15.9
47","18.6
156","30.7
176","28.5
97","38
130","32
96","46.7
219","47.7
170","35.6
146","35.3
186","60.9
305","-0.2
60"
2014,"Kansas St.
9 seed, R64",5,"111.8
69","95.9
42",".8540
40","50.6
136","47.2
74","19
222","17.1
230","32.9
113","35.5
317","39
187","50.2
319","48.4
178","47.3
127","37.3
84","31.3
62","66.4
116","0
61"
2013,"UNLV
5 seed, R64",8,"103.1
157","87.9
8",".8628
40","47.8
223","46
68","19.3
176","18
228","29
231","27
39","31.4
274","23.7
7","48.2
163","42.7
36","31.5
263","35
189","67.5
73","-0
54"
2012,Saint Joseph's,7,"113.3
27","98.0
105",".8413
40","52.8
48","46.4
69","18.1
109","14
338","32.5
148","29.8
127","39.8
100","29
48","51.7
53","43.6
38","36.5
105","35.1
185","64.6
192","0.1
61"
2011,Virginia,5,"101.7
175","87.2
3",".8545
40","46.2
277","47.9
130","16.4
43","21
80","21.2
339","28.4
68","27.2
330","28
26","38.1
344","47.2
146","39.9
30","32.7
110","60.6
331","-0.1
63"
2010,"Vanderbilt
4 seed, R64",8,"112.1
40","94.4
50",".8787
40","48
213","46.7
81","18.6
117","18
251","32.9
155","35.9
288","48.8
24","35.4
128","45.2
254","46.7
131","36.5
98","31.3
79","69
56","0.9
30"
2009,Miami FL,4,"108.7
80","92.6
31",".8637
40","48.7
194","46.3
58","19.7
153","19.8
178","32.9
148","33.3
217","30.6
276","37.1
178","43
314","44.4
57","38.3
62","33
117","63.1
280","-0.5
70"
2008,Washington,4,"111.5
55","95.1
56",".8625
40","49.1
194","50.6
203","18
65","20.3
172","40.7
9","32.7
181","31.4
276","44.9
295","49.8
121","44.8
51","31.5
275","41.6
324","70
48","-1.2
95"
2019,"Marquette
5 seed, R64",5,"113.2
33","96.2
60",".8668
39","53.6
70","46
38","19.4
258","15.2
306","30.9
88","29.8
240","35.3
95","41.5
317","50.7
134","45.2
39","38.1
59","31.5
59","67.6
179","-1.6
110"
2018,"Arizona
4 seed, R64",8,"115.9
37","99.0
64",".8588
39","53.7
79","49.5
103","18.3
225","14.8
301","37.2
3","24.3
54","35.9
116","25.9
28","55.8
28","48.9
120","32.7
256","33.6
116","65.9
277","1.1
33"
2017,"Arkansas
8 seed, R32",9,"116.8
25","100.4
93",".8512
39","51.7
131","47.7
61","15.7
61","18.7
123","29.2
152","34.8
332","35.4
157","35.2
184","50.9
117","47.2
88","35.6
157","32.4
82","69.8
113","2.1
22"
2016,"Saint Joseph's
8 seed, R32",9,"118.8
18","101.3
117",".8621
39","55.4
28","52.1
236","13.1
5","15.7
274","26.1
258","23.5
17","35.7
197","25
11","57.4
7","52.8
288","34.7
170","34
144","71
51","0.5
45"
2015,"St. John's
9 seed, R64",7,"113.8
34","97.4
80",".8570
39","50.2
133","48.6
132","16.4
74","17.6
208","28.6
236","38.7
343","35.4
194","32
96","46.1
242","47.2
153","38.8
58","34.2
141","67.6
38","1.7
22"
2014,Illinois,6,"106.6
151","91.3
14",".8563
39","46.3
289","49.7
172","17.9
166","19.5
83","28.1
261","29.6
96","33.7
292","33.3
57","43.3
326","48.8
181","34.8
156","34.2
154","60.4
336","1.4
29"
2013,"Oklahoma
10 seed, R64",6,"115.3
18","98.1
107",".8647
39","49.1
165","50.6
224","15.2
14","16.8
285","32.1
156","28.4
78","40.2
92","35.8
160","48.7
146","48.4
192","33.3
206","36.3
236","66.3
107","-1.2
96"
2012,Stanford,6,"105.7
111","91.2
20",".8462
39","48.6
195","46.8
82","20.7
245","19.7
153","35.1
74","24.9
14","32.4
243","48
326","43.4
310","44.9
74","40.1
31","33.9
150","67.1
88","-1.5
130"
2011,"Richmond
12 seed, Sweet Sixteen",11,"111.3
53","95.4
60",".8554
39","50.6
99","44.8
30","16.3
39","18.1
221","33.4
128","33.3
221","33.6
246","22.7
5","47.3
193","46.1
117","37.5
73","27.9
13","60.8
329","2.1
19"
2010,"Butler
5 seed, Finals",10,"104.5
147","87.7
10",".8819
39","53.8
33","41.5
2","21.7
271","18.6
224","29.5
247","23.9
4","46
45","34.7
116","54.8
8","44.6
61","34.8
149","23.4
1","65.2
201","1.7
22"
2009,"Arizona
12 seed, Sweet Sixteen",5,"122.9
3","104.0
212",".8722
39","56
13","57.3
336","17.9
70","20.4
147","33.3
133","37.7
320","34.9
203","25.1
9","51.7
51","52.1
286","43.1
12","42.6
338","66
156","0.5
45"
2008,"Baylor
11 seed, R64",5,"120.1
4","102.4
161",".8632
39","51.5
106","50.7
208","16.6
20","15.5
327","32.2
174","34.1
217","40.7
100","45.5
302","49.8
121","50.8
247","36.4
127","33.5
102","71.4
27","-0.5
70"
2019,Creighton,6,"107.3
122","91.0
16",".8691
38","52.5
97","49.7
134","18.1
181","21.1
35","24.6
271","28.8
207","28.3
264","25
38","52.7
70","50.3
191","34.8
161","32.6
95","66.8
215","-0.6
75"
2018,"Alabama
9 seed, R32",5,"109.1
103","93.2
11",".8600
38","51.2
170","47.1
43","20.9
332","17.2
180","29.1
137","30.9
268","41.3
33","39.3
285","54
56","47.5
85","31
308","31
42","68.2
173","0
52"
2017,Colorado St.,9,"111.4
59","95.7
44",".8527
38","49.8
198","46.1
35","11.7
1","16.5
250","26.1
251","25
51","31.3
260","27.8
41","47.7
240","46.7
77","35.1
179","30.2
34","65.7
288","1.1
35"
2016,"Yale
12 seed, R32",9,"111.4
72","94.8
26",".8645
38","53.5
67","47
57","17.8
185","17.7
169","35
39","20.3
3","43
51","30.2
64","51.2
98","47.7
121","39.3
43","30.5
47","65.8
282","1
35"
2015,"SMU
6 seed, R64",9,"115.4
26","98.6
92",".8584
38","49
190","46.7
70","16.4
74","20.2
82","37.4
22","31.8
216","48
22","31.3
81","48.5
150","42.7
28","33.9
203","34.3
147","63.3
209","1.8
18"
2014,"Texas
7 seed, R32",7,"113.0
55","96.5
48",".8599
38","45.2
315","45.9
47","18.1
177","13.9
337","43.4
1","32.9
252","38.6
199","38.2
142","44.2
311","41.9
16","31.8
272","35.9
218","64.6
206","0.8
44"
2013,"North Carolina St.
8 seed, R64",8,"116.0
16","98.4
110",".8690
38","52.7
49","48.4
149","18.3
129","17.5
251","37.7
26","32.5
204","40.1
95","31.7
78","51.2
65","49.5
227","38.3
51","30.8
65","67.5
73","0.3
41"
2012,"Connecticut
9 seed, R64",6,"108.1
77","92.7
33",".8533
38","47.6
233","45.8
50","17.1
59","16.6
293","33.9
107","34.9
275","32.3
244","26.6
22","48.3
147","43.7
41","30.5
280","33.6
139","64.1
216","-0
64"
2011,"Temple
7 seed, R32",10,"111.3
54","95.1
56",".8595
38","50.9
87","47.8
122","14.5
10","18.7
192","31
191","29.9
106","35.5
218","22.5
3","46.6
215","44.2
60","39.6
33","38.1
286","63.9
244","1.4
27"
2010,"Texas
8 seed, R64",6,"114.1
30","95.5
66",".8857
38","49
177","48.8
160","18.5
113","16.5
304","38.9
20","31.7
163","38.5
162","38.3
171","47.7
175","47.1
143","34.9
146","35.3
205","69.1
51","0.7
39"
2009,"Wake Forest
4 seed, R64",7,"113.5
33","95.8
68",".8760
38","51.1
105","50.9
218","21.5
248","19.6
188","38.7
25","30.8
120","40.9
94","31.9
83","53.6
23","49.8
216","28.7
309","35.3
189","72.2
12","1.1
30"
2008,"Villanova
12 seed, Sweet Sixteen",7,"107.5
109","91.6
22",".8637
38","47.1
268","49.5
148","21.3
222","22.1
88","34
117","31.5
143","37.9
158","42.3
258","46.2
246","49
186","32.4
255","33.5
102","67.1
138","0.7
42"
2019,Colorado,10,"109.4
86","92.5
25",".8725
37","51.2
147","45.8
34","20
286","15.7
287","33.2
48","24.4
55","36.6
69","29.9
131","53.2
57","44.4
26","31.7
289","32
75","66.6
231","1.1
32"
2018,"Davidson
12 seed, R64",10,"120.3
12","102.1
121",".8686
37","59.6
4","50.7
149","14.3
20","15
298","19.8
339","22.4
24","30.2
240","26.7
41","57.2
15","49.2
135","41.5
20","34.9
178","64
331","1.4
24"
2017,"Virginia Tech
9 seed, R64",6,"121.1
12","103.8
156",".8550
37","57.8
6","52.3
226","18.2
194","14.4
323","20
339","32.2
290","42.4
44","29
56","53.8
43","48.6
135","42
10","39.6
306","67.6
218","1.5
30"
2016,Creighton,4,"110.9
80","94.4
24",".8649
37","52.3
98","49.5
150","17.7
178","15.9
267","22.2
330","22.6
7","36
191","36.4
161","54.8
26","47.7
121","32.5
245","35.1
184","70.5
70","-0.8
83"
2015,"North Carolina St.
8 seed, Sweet Sixteen",6,"114.0
33","97.0
72",".8650
37","46.5
273","47
82","14.4
6","15.1
319","34
88","30.2
147","32.8
245","35.2
151","44.2
295","44.6
61","33.6
210","34.9
169","62.7
234","1.7
21"
2014,"Iowa
11 seed, R68",4,"124.4
4","106.0
193",".8626
37","49.8
154","56.1
336","15.2
41","19.2
104","38.3
15","30.3
122","37.1
228","40
168","50.4
109","53.6
306","32.2
260","40.6
331","69.5
26","-1.1
97"
2013,"California
12 seed, R32",8,"105.6
122","89.4
11",".8725
37","48.6
191","43.5
27","19.1
162","17.1
265","29.8
216","28
61","26.5
331","34
122","50.7
74","39.7
7","28.7
319","34.6
175","64.2
214","1.6
24"
2012,Northwestern,6,"121.2
4","103.3
190",".8624
37","56.2
12","55.3
326","15.6
20","21
95","26.5
294","39.9
340","35.6
179","29.7
59","51.3
63","54.8
329","41.2
23","37.4
257","61.2
311","0.5
47"
2011,"Washington
7 seed, R32",8,"115.1
19","97.9
91",".8644
37","51.6
66","47.6
112","17.1
67","19.4
159","36.3
52","34.8
276","33.8
239","43.6
276","52
27","46.9
137","34
183","32.9
121","69.7
26","-0
60"
2010,"Marquette
6 seed, R64",9,"112.5
38","93.9
43",".8887
37","50.3
128","49.6
189","15.4
20","19.9
145","26.6
302","37.5
315","37.3
188","25.5
13","47.2
193","51.4
284","36.8
88","30.5
50","62
312","2.4
14"
2009,"Texas
7 seed, R32",7,"114.3
30","96.4
75",".8769
37","49.3
173","48.3
127","19.3
128","17.8
266","40.4
8","34.2
239","39.1
127","39.2
229","49
147","46.1
99","33.5
194","35.5
207","64.5
229","0.4
46"
2008,Syracuse,4,"113.0
41","96.2
73",".8645
37","51.6
104","52.4
262","20.8
204","19.3
213","32.3
169","29.8
86","40.7
100","37
164","52.5
43","50.1
225","32.9
238","37.2
249","71
32","-0.2
63"
2019,Furman,8,"112.5
36","95.1
47",".8742
36","58.8
6","44.7
12","18.3
197","19.7
69","27.2
188","32.9
312","29.8
226","23.3
19","60.3
3","45.4
43","38.1
59","29
14","66.4
246","0.1
56"
2018,"Loyola Chicago
11 seed, Final Four",10,"113.6
65","96.3
33",".8696
36","58
12","46.7
37","16.4
108","19.7
54","22.4
308","25.3
75","26.7
308","24.3
17","59.6
3","45.6
34","37.1
96","32.4
75","65.6
294","2.1
13"
2017,"Miami FL
8 seed, R64",7,"112.5
50","95.4
43",".8690
36","49.8
198","51.3
189","18.6
210","17.1
220","29.5
142","28.1
156","34.5
178","31.9
111","49.1
175","50
189","34.1
208","35.7
195","60.7
347","2
23"
2016,Northwestern,5,"114.8
40","97.2
57",".8713
36","54
56","45
25","15.5
55","15.7
274","29.2
178","29.9
193","23
350","39.5
227","50.2
130","41.6
9","39.4
40","33.7
129","62.9
342","-0.8
86"
2015,"Indiana
10 seed, R64",4,"120.1
10","101.6
144",".8726
36","52.8
62","52.8
285","17.3
122","16.1
296","35.7
49","28.9
109","25.7
339","42.9
280","46.8
215","52.7
309","40.4
32","35.4
195","65.3
122","-1.8
120"
